coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Jul 28 06:12:22 +0000 2021,,https://twitter.com/Mediaklub_pl/status/1420265859642269698/photo/1,https://www.newsweek.pl/polska/spoleczenstwo/koronawirus-antyszczepionkowcy-kontra-szczepieni-jak-szczepienia-dziela-polakow/lef4vqj,0,1420265859642269698,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","„Wkurza mnie, że zaszczepieni patrzą na mnie jak na idiotkę”

Kim są i skąd się biorą polscy antyszczepionkowcy? ➡️ https://t.co/ddL6S2EIby

(via @NewsweekPolska) https://t.co/qjMEUpN4oG",https://twitter.com/Mediaklub_pl/status/1420265859642269698,Mon Mar 08 11:29:32 +0000 2021,1368886500880945155,false,"Jeden pakiet - jedna cena - nielimitowany dostęp do serwisów: Newsweek, Forbes, Fakt, Auto Świat, Komputer Świat, Przegląd Sportowy, Vogue Polska, Kontynenty",1,14,6,0,,Mediaklub.pl,Mediaklub_pl,626,,https://mediaklub.pl/,false
,Wed Jul 28 07:10:57 +0000 2021,,,,0,1420280599441559554,,,,pl,,,,3,1420280568185491459,faktyoswiecie,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","W Stanach Zjednoczonych wzrosła liczba nowych zakażeń koronawirusem.

SZCZEGÓŁY w materiale @faktyoswiecie
💻 🖥 📣
https://t.co/XJci4DQDPm",https://twitter.com/FaktyTVN/status/1420280599441559554,Tue Sep 24 18:07:48 +0000 2013,1901341021,false,Najlepszy program informacyjny codziennie o 19:00 w TVN. Członek rodziny @tvn24. Instagram: @faktytvn.,1377,215499,56,470,Polska,Fakty TVN,FaktyTVN,134720,,http://www.fakty.tvn.pl,true
,Wed Jul 28 07:12:59 +0000 2021,koronawirus epidemia,,,0,1420281113575149571,,,,pl,,,,2,1420275227930632194,jsw_sa,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wśród pracowników @jsw_sa nie odnotowano dziś nowych przypadków zarażenia #koronawirus. Od początku #epidemia zainfekowanych zostało 5835 pracowników #JSW, do dziś wyzdrowiało 5835 osób. Na #kwarantanna przebywa 20 pracowników #JSW",https://twitter.com/wnppl/status/1420281113575149571,Mon Oct 31 13:11:53 +0000 2011,402036288,false,,4756,7872,107,129,Polska,WNP.PL,wnppl,62054,,,false
,Wed Jul 28 07:30:19 +0000 2021,,,,0,1420285476603408386,,,,pl,,,,99,1419947929083723784,rzeczpospolita,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🔴 TYLKO U NAS: @JKowalski_posel z Solidarnej Polski: Nie mamy prawa do tego, żeby odbierać konstytucyjne prawa i wolności tym Polakom, którzy się nie zaszczepili (...). Segregacja sanitarna jest dyskryminacją.

https://t.co/wE9qeap9a4 https://t.co/G7Bgnmhe2O",https://twitter.com/Neptunek1/status/1420285476603408386,Sun Apr 26 14:05:43 +0000 2020,1254411225187921921,true,,9907,41,133,0,,Neptunek,Neptunek1,5648,,,false
,Wed Jul 28 06:37:43 +0000 2021,COVIDー19,,http://www.rp.pl/Koronawirus-SARS-CoV-2/210729543-Doradca-prezydenta-Dudy-Obowiazek-szczepien-Watpliwosci-konstytucyjne.html,41,1420272237781860355,,,,pl,,false,,7,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Doradca @AndrzejDuda: Obowiązek szczepień? Wątpliwości konstytucyjne
#COVIDー19

https://t.co/KQMwO6p6Yg",https://twitter.com/rzeczpospolita/status/1420272237781860355,Fri Sep 24 01:14:56 +0000 2010,194399035,false,Rzeczpospolita to jeden z liderów prasy codziennej w Polsce. Jest najczęściej cytowaną gazetą w kraju. Oto jedyny oficjalny profil Rz.,1960,243318,655,1022,Polska,Rzeczpospolita,rzeczpospolita,226325,,http://www.rp.pl,true
,Wed Jul 28 06:34:19 +0000 2021,SzczepimySie COVID19 Śląsk,https://twitter.com/sewydarzenia/status/1420271382559080448/photo/1,https://www.se.pl/slask/koronawirus-protest-pod-przychodnia-na-slasku-nie-chca-eksperymentow-na-dzieciach-aa-XoSq-i5B8-Qbgs.html,1,1420271382559080448,,,,pl,,false,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Protest pod przychodnią na Śląsku. Nie chcą ""eksperymentów na dzieciach""

#SzczepimySie #COVID19 #Śląsk

Czytaj tu: https://t.co/FiFoks5BHP https://t.co/3wyHXTK1Hs",https://twitter.com/sewydarzenia/status/1420271382559080448,Thu Jul 02 12:07:48 +0000 2015,3354946331,false,,184,1826,91,31,,Super Express Wydarzenia,sewydarzenia,120905,,http://www.se.pl,false
,Wed Jul 28 05:40:15 +0000 2021,,https://twitter.com/BIPolska/status/1420254087711387650/photo/1,http://dlvr.it/S4Yg4k,0,1420257774030704640,,,,pl,,false,,2,1420254087711387650,BIPolska,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Rząd szykuje się do czwartej fali. Zaszczepionym ma być lżej https://t.co/H45HNUnEpw https://t.co/qSOtOq4FFe,https://twitter.com/MariuszAbc/status/1420257774030704640,Tue Aug 18 08:59:42 +0000 2020,1295646500194783232,false,normalny taki.. :),21980,58,43,0,,Mariusz,MariuszAbc,4968,,,false
,Wed Jul 28 06:16:37 +0000 2021,COVID19,,https://www.euractiv.pl/section/zdrowie/news/szczepionka-koronawirus-covid-19-unia-europejska-ursula-von-der-leyen/,1,1420266926664736769,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","70 procent dorosłych w krajach Unii Europejskiej jest zaszczepionych na #COVID19 przynajmniej jedną dawką. 
https://t.co/MDkm6waOOb",https://twitter.com/EurActivPoland/status/1420266926664736769,Wed Apr 06 13:48:46 +0000 2011,278038682,false,"https://t.co/d1xhH7pORb - czołowy polski portal internetowy zajmujący się polityką europejską i międzynarodową. Codziennie nowe informacje o #koronawirus
#polityka #europa",2532,3078,1197,57,Warszawa,EURACTIV.pl,EurActivPoland,24544,,http://www.euractiv.pl,false
,Wed Jul 28 05:32:24 +0000 2021,Uganda PCPM RatownicyPCPM PolandEMT,https://twitter.com/FundacjaPCPM/status/1420255798312247299/photo/1,"https://fakty.tvn24.pl/ogladaj-online,60/koronawirus-w-ugandzie-polscy-lekarze-pomagaja-pacjentom-chorym-na-covid-19,1070737.html",3,1420255798312247299,,,,pl,Uganda,false,,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",[WIDEO] W @FaktyTVN o misji @RatownicyPCPM w #Uganda pod egidą @WHO opowiada @Prosiecki Zobaczcie koniecznie! https://t.co/LvQnhiy3g5 #PCPM #RatownicyPCPM #PolandEMT https://t.co/At3tUTHIFN,https://twitter.com/FundacjaPCPM/status/1420255798312247299,Tue Apr 01 14:22:00 +0000 2014,2422181528,false,Polskie Centrum Pomocy Międzynarodowej | Polish Center for International Aid | Pomóż nam działać! 1% KRS 0000259298,3408,2631,76,34,"Warszawa, Polska",Fundacja PCPM,FundacjaPCPM,3952,,http://www.pcpm.org.pl,false
,Wed Jul 28 06:33:45 +0000 2021,,,,0,1420271241110360066,,,,pl,,,,5,1420268839909171202,tvn24,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Włoski Instytut Służby Zdrowia poinformował, że około 99 procent osób zmarłych w kraju na COVID-19 od lutego tego roku nie otrzymało pełnej dawki szczepionki na koronawirusa.

Przeczytaj więcej w @tvn24:
https://t.co/2vrGuovFlU",https://twitter.com/iwona_gromadzik/status/1420271241110360066,Fri Dec 16 17:49:04 +0000 2016,809817632778125314,true,,50121,79,34,0,,Iwona Gromadzik,iwona_gromadzik,49787,,,false
,Wed Jul 28 06:51:28 +0000 2021,koronawirus,,https://dorzeczy.pl/zdrowie/192921/tysiace-ozdrowiencow-nie-dostanie-paszportu-covidowego.html,0,1420275697868738560,,,,pl,,false,,3,1420264322815700992,DoRzeczy_pl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Paszport covidowy dla wybranych. Tysiące ozdrowieńców go nie dostanie #koronawirus 
https://t.co/9mF18F2YFz",https://twitter.com/iw_onab/status/1420275697868738560,Wed Jun 03 21:43:16 +0000 2015,3307480283,false,"Z życia najlepiej odchodzić jak z uczty: 
ani spragniony, ani pijany.",21290,420,990,2,,Iw_onab,iw_onab,21171,,,false
,Wed Jul 28 06:33:24 +0000 2021,,https://twitter.com/EdytaJanaszkie4/status/1420271151952052227/photo/1,https://www.gov.pl/web/koronawirus/wykaz-zarazen-koronawirusem-sars-cov-2,0,1420271151952052227,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Strona GOV .PL w dniu 28 lipca 2021 godzina 08 :32  prezentuje dane z zakresem informacji : https://t.co/1cJ3W1XxyU. Miłego dnia . https://t.co/Edy4d5Ss7z,https://twitter.com/EdytaJanaszkie4/status/1420271151952052227,Thu Nov 16 18:36:25 +0000 2017,931229486003245057,false,"Praca,praca naukowa. Sport -starania powrotu do aerobiku i basenu . Czekam na operację narządów. Z powodu braku  2014 roku utraty ich funkcji od obrażeń ciała.",9353,42,196,0,Łódź,Edyta Janaszkiewicz,EdytaJanaszkie4,18648,,,false
,Wed Jul 28 05:10:50 +0000 2021,Polska szczepienia koronawirus PiS,,https://www.bankier.pl/wiadomosc/Premier-Bardzo-powaznie-rozwazymy-obowiazkowe-szczepienia-w-ramach-sluzby-zdrowia-8159959.html,0,1420250372615049216,,,,pl,,false,,1,1420112460061761541,Adam99212507,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Polska: Morawiecki zapowiada obowiązkowe szczepienia.

#szczepienia #koronawirus #PiS
https://t.co/t1Dzt7SPcB",https://twitter.com/KazmirzW/status/1420250372615049216,Sun May 02 10:49:12 +0000 2021,1388807641175150593,false,"⭐⭐⭐⭐⭐_⭐⭐⭐ 
🇵🇱🇪🇺🇺🇲🗽🌏🌎🌍
Język ostry jak brzytew. Tylko prawda i prywatne opinie. 
Verba Volant Scripta Manent❗
Polej bo na trzeźwo tego nie ogarnę!🍻",52577,1963,2717,3,internety,KaźmirzWichura _ hetero kanalia najgorszego sortu,KazmirzW,14011,,http://www.fufufu-wpistfu.pl,false
,Wed Jul 28 06:33:30 +0000 2021,,,https://www.gov.pl/web/koronawirus/wykaz-zarazen-koronawirusem-sars-cov-2,0,1420271176392314881,,,,pl,,false,,1,1420271151952052227,EdytaJanaszkie4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Strona GOV .PL w dniu 28 lipca 2021 godzina 08 :32  prezentuje dane z zakresem informacji : https://t.co/1cJ3W1XxyU. Miłego dnia . https://t.co/Edy4d5Ss7z,https://twitter.com/EdytaJanaszkie4/status/1420271176392314881,Thu Nov 16 18:36:25 +0000 2017,931229486003245057,false,"Praca,praca naukowa. Sport -starania powrotu do aerobiku i basenu . Czekam na operację narządów. Z powodu braku  2014 roku utraty ich funkcji od obrażeń ciała.",9353,42,196,0,Łódź,Edyta Janaszkiewicz,EdytaJanaszkie4,18648,,,false
,Wed Jul 28 05:46:04 +0000 2021,,,"https://serwisy.gazetaprawna.pl/zdrowie/artykuly/8216824,pawel-osik-koronawirus-obowiazkowe-szczepienia-ograniczenie-swobod-wywiad.html?utm_source=dlvr.it&utm_medium=twitter",2,1420259237884665857,,,,pl,,false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Koronawirus: Wariant francuski? To możliwe [WYWIAD] https://t.co/ALLNhaUY4k,https://twitter.com/gazetaprawnapl/status/1420259237884665857,Fri Aug 21 11:03:38 +0000 2009,67580351,false,"Oficjalny profil serwisu internetowego Gazetaprawna.pl. To najświeższe informacje i wiadomości z prawa, biznesu, podatków, finansów czy pracy.",296,73854,448,523,"Warszawa, Polska",gazetaprawna.pl,gazetaprawnapl,152418,,http://www.gazetaprawna.pl,false
,Wed Jul 28 05:38:18 +0000 2021,,,,17,1420257285608202242,mrowczan,1420256753627934722,966337148067688400,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@joshu_bandito + dwa lata edukacji zjadł koronawirus. Musiałaby wybuchnąć kolejna fala a czy się tak stanie, niewiadomo. Nikogo wyżej nie obchodzi kto co woli, i dlaczego. Jedni będą woleć zdalne, drudzy stacjonarne, bo wszystko mam swoje + i -, ludzie są różni. Niech każdy woli co chce+",https://twitter.com/mrowczan/status/1420257285608202242,Wed Feb 21 15:41:44 +0000 2018,966337148067688449,false,"she/he/they art satanic occultist genshin
☀️ ♌ 🌑 ♎ AS ♌
my friend @givemelov7 ,and @xxteztaksadzex",40739,1350,1351,11,NIE CYTUJ Z KŁÓDKI ,mozart 🏳️‍🌈 (she/he/they),mrowczan,19854,,,false
,Wed Jul 28 06:31:51 +0000 2021,,,,0,1420270761378557954,,,,pl,,,,5,1420268839909171202,tvn24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Włoski Instytut Służby Zdrowia poinformował, że około 99 procent osób zmarłych w kraju na COVID-19 od lutego tego roku nie otrzymało pełnej dawki szczepionki na koronawirusa.

Przeczytaj więcej w @tvn24:
https://t.co/2vrGuovFlU",https://twitter.com/free_warsaw/status/1420270761378557954,Thu Oct 29 23:50:19 +0000 2020,1321962492294254592,false,Free people in free city,100973,290,370,5,"Warszawa, Polska",Free City of Warsaw,free_warsaw,83634,,,false
,Wed Jul 28 07:00:31 +0000 2021,COVIDー19,,http://www.rp.pl/Koronawirus-SARS-CoV-2/210729543-Doradca-prezydenta-Dudy-Obowiazek-szczepien-Watpliwosci-konstytucyjne.html,0,1420277974591578113,,,,pl,,false,,7,1420272237781860355,rzeczpospolita,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Doradca @AndrzejDuda: Obowiązek szczepień? Wątpliwości konstytucyjne
#COVIDー19

https://t.co/KQMwO6p6Yg",https://twitter.com/OrdoMedicus/status/1420277974591578113,Wed Mar 03 13:13:48 +0000 2021,1367100640787365894,false,"Polish medical doctors and scientists. Focus on health promotion and disease prevention. #lockdownkills
Wspieraj nasze działania: https://t.co/HWFTRNdaei",13039,17058,129,52,,Fundacja Ordo Medicus,OrdoMedicus,10116,,,false
,Wed Jul 28 06:06:16 +0000 2021,koronawirus,,https://dorzeczy.pl/zdrowie/192921/tysiace-ozdrowiencow-nie-dostanie-paszportu-covidowego.html,6,1420264322815700992,,,,pl,,false,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Paszport covidowy dla wybranych. Tysiące ozdrowieńców go nie dostanie #koronawirus 
https://t.co/9mF18F2YFz",https://twitter.com/DoRzeczy_pl/status/1420264322815700992,Thu Jan 10 13:08:34 +0000 2013,1076576528,false,"Tygodnik ""Do Rzeczy"" oraz portal DoRzeczy.pl",3737,107789,704,368,"Warszawa, Polska",DoRzeczy,DoRzeczy_pl,117481,,http://www.dorzeczy.pl,false
,Wed Jul 28 06:10:17 +0000 2021,szczepimysie szczepienia koronawirus,,,0,1420265335450656769,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kogos dziwi ze #szczepimysie idzie ch***? Przeciez za to odpowiada @michaldworczyk- ktory nie poteafi upilnowac maila i dobrze wypelnic oswiadczenia majatkowego. Gorzej byloby chyba dac tylko goscia is respiratorow. Wtedy zaszczepilny sie inny kraj #szczepienia #koronawirus,https://twitter.com/lubudubu_/status/1420265335450656769,Tue Jul 09 07:36:25 +0000 2019,1148496109603622915,false,"Lubudubu, Lubudubu",22414,505,1364,2,,Wacław Jarząbek,lubudubu_,13063,,,false
,Wed Jul 28 07:17:33 +0000 2021,,,,0,1420282262482980864,,,,pl,,,,8,1420263961879093248,JMiziolek,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dzień dobry 😊 Jak dowiedział się „Wprost” firmy sprawdzą, kto z pracowników się zaszczepił. Projekt na kolejnym posiedzeniu Sejmu. „Pracodawca będzie mógł przesunąć niezaszczepioną osobą na inne stanowisko, bez kontaktu z klientami”. https://t.co/AQ3YBdC75k",https://twitter.com/miguelaragna/status/1420282262482980864,Sat May 01 16:33:42 +0000 2010,139126049,false,"Niepoprawny idealista, republikanin, uwielbiający historię, nienawidzący zakłamania i fałszu. Czuję wstręt do sprzedajnych dziennikarzy i zakłamanych politykow.",54966,2278,2777,22,Polska,miguelaragna,miguelaragna,127169,,,false
,Wed Jul 28 07:48:36 +0000 2021,,,https://www.polacywewloszech.com/2021/07/28/koronawirus-i-ostatnie-dane-we-wloszech/,0,1420290074214899715,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Koronawirus i ostatnie dane we Włoszech:
https://t.co/nvkidVMIbx",https://twitter.com/PolacyweWloszec/status/1420290074214899715,Sun Apr 14 11:55:21 +0000 2013,1351696988,false,Niezależna strona internetowa dla Polaków mieszkających we Włoszech i na świecie.,29,235,174,2,Italy,Polacy we Wloszech,PolacyweWloszec,8679,,http://www.polacywewloszech.com,false
,Wed Jul 28 06:51:50 +0000 2021,,,http://l24.lt/pl/zdrowie/item/362075-koronawirus,0,1420275789698846727,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Liczba zakażeń drastycznie rośnie https://t.co/P64mexsJgu,https://twitter.com/L24Lt/status/1420275789698846727,Thu Sep 19 08:53:29 +0000 2013,1882489033,false,http://t.co/JrZziiJBxe – Operatyvi ir tiksli informacija apie naujausius Lietuvos ir pasaulio įvykius!,90,203,260,2,,L24.lt,L24Lt,21051,,,false
,Wed Jul 28 05:30:00 +0000 2021,,,http://www.prokapitalizm.pl/dlaczego-sceptycyzm-wobec-szczepionki-na-covid-19-jest-uzasadniony/,2,1420255195318001666,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Z naszego archiwum:
Koronawirus – dlaczego ogłoszono pandemię? Skutki sztucznie wywołanej paniki mogą być opłakane
https://t.co/DnqdEkHTYo",https://twitter.com/Prokapitalizm/status/1420255195318001666,Wed Mar 12 18:24:53 +0000 2014,2385650617,false,"Piszemy o gospodarce, polityce, historii, kulturze, wierze. COVID-19 - WAŻNE! Kiedy trzeba komentujemy OSTRO - czasem inaczej się nie da!",822,1823,487,18,,Prokapitalizm,Prokapitalizm,19887,,http://www.prokapitalizm.pl,false
,Wed Jul 28 06:25:51 +0000 2021,,,https://tvn24.pl/swiat/koronawirus-we-wloszech-instytut-sluzby-zdrowia-99-procent-zmarlych-na-covid-19-to-osoby-niezaszczepione-5159285,0,1420269252997697537,,,,pl,,false,,1,1420269137281101824,EdytaJanaszkie4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Włoski Instytut Służby Zdrowia: 99 procent zmarłych na COVID-19 to osoby niezaszczepione https://t.co/xidELXSdNB,https://twitter.com/EdytaJanaszkie4/status/1420269252997697537,Thu Nov 16 18:36:25 +0000 2017,931229486003245057,false,"Praca,praca naukowa. Sport -starania powrotu do aerobiku i basenu . Czekam na operację narządów. Z powodu braku  2014 roku utraty ich funkcji od obrażeń ciała.",9353,42,196,0,Łódź,Edyta Janaszkiewicz,EdytaJanaszkie4,18648,,,false
,Wed Jul 28 07:11:00 +0000 2021,,,,0,1420280612947177472,,,,pl,,,,3,1420280568185491459,faktyoswiecie,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","W Stanach Zjednoczonych wzrosła liczba nowych zakażeń koronawirusem.

SZCZEGÓŁY w materiale @faktyoswiecie
💻 🖥 📣
https://t.co/XJci4DQDPm",https://twitter.com/TVN24BiS/status/1420280612947177472,Thu Oct 03 13:03:25 +0000 2013,1930622304,false,"Z pasją o świecie. Obserwuj także: @tvn24, @FaktyTVN.",1735,119126,91,452,Polska,TVN24 BiS,TVN24BiS,60431,,http://tvn24bis.pl/,true
,Wed Jul 28 05:57:27 +0000 2021,,,"https://www.medonet.pl/koronawirus/koronawirus-w-polsce,testy-na-covid-19-w-polsce---aktualizacja-,artykul,58274591.html#testowanie-na-covid-19-w-polsce",0,1420262104712552451,czescjacek,1420260746718502913,396793362,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@czescjacek A ile w UK? Masz nagły skok umieralności z 2-3% do nawet ponad 10, zaburzenia w liczbie wykrywanych przypadków wydają się pierwszą możliwością.

Tu masz dane dot. liczby testów, od maja poleciała w dół.

https://t.co/kNfw843657",https://twitter.com/dzejes/status/1420262104712552451,Tue Nov 11 16:45:48 +0000 2014,2872509587,false,"Programowanie, prawo, memy, nieuchronna katastrofa klimatyczna.",10627,1815,863,13,Gdzieś na Jurze,Jarek Soja,dzejes,12224,,http://jareksoja.com,false
,Wed Jul 28 07:43:52 +0000 2021,,,,0,1420288885909819397,,,,pl,,,,17,1419743388904067077,BuczynskaRenata,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Obniżenie funkcji poznawczych po przebyciu COVID u chorych będących pod respiratorem może być większe niż u osób które miały w przeszłości udar mózgu 🤔https://t.co/YmTZVnIbQ0,https://twitter.com/OZZPsychologow/status/1420288885909819397,Sun Feb 07 22:15:29 +0000 2021,1358539865659441157,false,Integrujemy środowisko psychologów w Polsce.,786,447,369,1,,Ogólnopolski Związek Zawodowy Psychologów,OZZPsychologow,453,,,false
,Wed Jul 28 07:10:01 +0000 2021,,,,0,1420280365571362824,,,,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rustyrobot8 @EndekDmoszczak plandemia, wymyślona zaraza aby prawdziwa mogła nas mordować, to zydzi są ludobójcami a nie wymyslony covid, koronawirus, czy sars2, zapomnieliście o mordowanych przez nich dzieciach Iraku, Syrii, Wietnamu palonych napalmem i gwałconych,dzieci Jordanii, i Libanu ? Bezkarność tych",https://twitter.com/JDrewniany/status/1420280365571362824,Fri Feb 15 12:28:17 +0000 2013,1182377101,true,A kto mnie musi rozpoznawać?! W jakim celu❓Jestem człowiekiem bezpartyjnym.Polką.,20942,242,413,6,Polska,Janina Drewniany 95308258,JDrewniany,159666,,,false
,Wed Jul 28 06:39:30 +0000 2021,,,,0,1420272687906238464,,,,pl,,,,99,1419947929083723784,rzeczpospolita,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🔴 TYLKO U NAS: @JKowalski_posel z Solidarnej Polski: Nie mamy prawa do tego, żeby odbierać konstytucyjne prawa i wolności tym Polakom, którzy się nie zaszczepili (...). Segregacja sanitarna jest dyskryminacją.

https://t.co/wE9qeap9a4 https://t.co/G7Bgnmhe2O",https://twitter.com/FMSolidarnejOpo/status/1420272687906238464,Tue Feb 02 13:27:59 +0000 2021,1356595189700325379,false,Witamy na oficjalnym profilu Forum Młodych Solidarnej Polski w województwie Opolskim. Zapraszamy do obserwacji naszego profilu. Dziękujemy.,1580,41,78,0,Województwo Opolskie,Forum Młodych Solidarnej Polski Opolskie,FMSolidarnejOpo,1556,,https://www.facebook.com/ForumMlodychSolidarnejPolskiOpolskie,false
,Wed Jul 28 05:49:18 +0000 2021,,,"http://Dziennik.pl https://gospodarka-dziennik-pl.cdn.ampproject.org/v/s/gospodarka.dziennik.pl/news/artykuly/8214699,koronawirus-szwecja.html.amp?amp_gsa=1&amp_js_v=a6&usqp=mq331AQKKAFQArABIIACAw%3D%3D#amp_tf=Od%3A%20%251%24s&aoh=16274509688271&referrer=https%3A%2F%2Fwww.google.com&ampshare=https%3A%2F%2Fgospodarka.dziennik.pl%2Fnews%2Fartykuly%2F8214699%2Ckoronawirus-szwecja.html",0,1420260051437162496,marek_anonim,1420258225551720448,2153092339,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@WojtaszekMarek @21schilling @CezaryOr Jest i Szwecja. Info, że tam mniej zakażeń już chyba nieaktualne.
""Koronawirus w Szwecji. Rośnie liczba zakażeń, dominuje wariant Delta - https://t.co/UnczfnMS5l"" https://t.co/dBURgWyigj",https://twitter.com/karos_aw/status/1420260051437162496,Sun Mar 29 21:08:19 +0000 2020,1244370749739204609,false,"""Zaraza rośnie świątek i piątek.
 Ja idę w Polskę robić porządek.
Na to naczelny kichnął redaktor
i po namyśle powiada: - Jak to?""",195,15,56,0,,Karosław Jaczyński,karos_aw,4057,,,false
,Wed Jul 28 07:00:00 +0000 2021,covid19 lubuskie koronawirus,https://twitter.com/LubuskiUW/status/1420277847034241027/photo/1,,0,1420277847034241027,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dobowy raport - zabezpieczenie szpitalne #covid19 w województwie:
➡ Ogólna liczba łóżek dla pacjentów COVID-19 /liczba łóżek zajętych - 276/12
➡Ogólna liczba respiratorów dla pacjentów COVID-19/liczba respiratorów zajętych - 55/1
#lubuskie #koronawirus @MZ_GOV_PL https://t.co/JCbG669aw9",https://twitter.com/LubuskiUW/status/1420277847034241027,Wed Sep 11 18:33:36 +0000 2013,1855139455,false,"Lubuski Urząd Wojewódzki w Gorzowie Wielkopolskim
ul. Jagiellończyka 8,
66-400 Gorzów Wielkopolski
 tel. +48 95 7 851 851",1228,1360,294,8,"Gorzów Wielkopolski, Polska",LUW  🇵🇱 💯,LubuskiUW,5153,,https://www.gov.pl/web/uw-lubuski,false
,Wed Jul 28 06:13:34 +0000 2021,,,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/aktualnosci/news-wielka-brytania-minister-zapowiada-ograniczenia-dla-niezaszc,nId,5385536#utm_source=paste&utm_medium=paste&utm_campaign=chrome",6,1420266162009657348,,,,pl,,false,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Osoby, które odmawiają przyjęcia szczepionki przeciw COVID-19, są samolubne i narażają życie innych na ryzyko - powiedział brytyjski minister Michael Gove. Ostrzegł, że osoby te mogą mieć zakaz wstępu na niektóre wydarzenia i imprezy masowe.
https://t.co/SkYwVSykga",https://twitter.com/Int_Wydarzenia/status/1420266162009657348,Tue May 12 11:37:57 +0000 2009,39480709,false,"Najnowsze i najważniejsze wiadomości ze świata polityki, gospodarki, kultury i sportu",413,39551,363,253,"Kraków, Poland",Interia,Int_Wydarzenia,105234,,http://wydarzenia.interia.pl,false
,Wed Jul 28 07:21:59 +0000 2021,COVIDー19,,http://www.rp.pl/Koronawirus-SARS-CoV-2/210729543-Doradca-prezydenta-Dudy-Obowiazek-szczepien-Watpliwosci-konstytucyjne.html,0,1420283378872487938,,,,pl,,false,,7,1420272237781860355,rzeczpospolita,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Doradca @AndrzejDuda: Obowiązek szczepień? Wątpliwości konstytucyjne
#COVIDー19

https://t.co/KQMwO6p6Yg",https://twitter.com/DZIDZIA07/status/1420283378872487938,Fri Sep 30 15:09:40 +0000 2016,781873652564389888,false,🇵🇱19.11.1967,14187,209,250,0,,DZIDZIA.07,DZIDZIA07,15016,,,false
